Date,Close,High,Low,Open,Volume
2016/8/23,18.65246964,18.81243936,18.52449459,18.62047618,7283000
2016/8/24,18.46050835,18.81244129,18.33253207,18.81244129,5721000
2016/8/25,18.46050835,18.52449649,18.23655047,18.49250181,7414000
2016/8/26,18.52449417,18.7484508,18.42851136,18.49249949,4873000
2016/8/29,18.42851067,18.58848038,18.2365475,18.55648693,7131000
2016/8/30,18.55648804,18.62047617,18.39651831,18.55648804,4203000
2016/8/31,18.49250221,18.65247196,18.36452715,18.55649035,4971000
2016/9/1,18.52449417,18.65246922,18.46050604,18.65246922,3227000
2016/9/2,18.55648804,18.65246963,18.36452486,18.4924999,4069000
2016/9/5,18.7804451,19.00440295,18.71645697,18.90842014,7250000
2016/9/6,18.71645927,18.94041715,18.65247114,18.87642901,5771000
2016/9/7,18.81244087,18.90842247,18.74845273,18.74845273,4520000
2016/9/8,18.84443665,19.16437614,18.74845382,18.81244196,8695000
2016/9/9,18.84443665,18.87643011,18.71646036,18.81244196,4175000
2016/9/12,17.88461494,18.23654784,17.78863214,18.1725597,7781000
2016/9/13,17.98059845,18.14056818,17.85262217,17.94860377,7315000
2016/9/14,18.01259041,18.01259041,17.7566391,17.91660882,6448000
2016/9/19,18.2045536,18.33252864,18.04458389,18.17255893,3643000
2016/9/20,18.01259041,18.17256013,17.91660882,18.17256013,5050000
2016/9/21,18.36452866,18.42851558,17.8526247,17.91661285,8261000
2016/9/22,17.75664139,18.30053876,17.75664139,18.30053876,17659000
2016/9/23,17.46869469,17.82062884,17.40470777,17.7566407,13162000
2016/9/26,17.53268051,17.59666864,17.43669893,17.43669893,8348000
2016/9/27,17.53268051,17.53268051,17.53268051,17.53268051,0
2016/9/28,17.53268051,17.53268051,17.53268051,17.53268051,0
2016/9/29,17.59667206,17.7566418,17.50069045,17.62866552,8805000
2016/9/30,17.88461494,17.98059653,17.53268083,17.6606571,10284000
2016/10/3,18.26854324,18.33253138,18.17256165,18.17256165,12300000
2016/10/4,18.36452866,18.39652212,18.2045589,18.33253397,8195000
2016/10/5,18.49250221,18.52449689,18.26854433,18.42851407,7293000
2016/10/6,18.49250221,18.55649035,18.46050875,18.55649035,6465000
2016/10/7,18.30053711,18.62047657,18.23654897,18.58848189,5375000
2016/10/11,18.14056778,18.46050724,17.94860337,18.36452565,4401000
2016/10/12,18.04458618,18.20455591,17.88461645,18.14056778,4438000
2016/10/13,17.94860458,18.20455715,17.91661112,18.10857433,4261000
2016/10/14,17.53268051,17.91660807,17.53268051,17.88461462,7434000
2016/10/17,17.72464752,17.78863444,17.40470804,17.46869496,4573000
2016/10/18,17.88461494,17.88461494,17.50068738,17.72464523,4313000
2016/10/19,17.88461494,17.98059653,17.78863214,17.9166084,4213000
2016/10/20,18.01259041,18.14056667,17.85262069,17.91660882,2978000
2016/10/21,18.17255783,18.30053408,18.01258813,18.0445828,14225000
2016/10/24,18.14056778,18.23654937,18.04458618,18.17256124,5106000
2016/10/25,18.23654747,18.26854092,17.98059617,18.14056589,5755000
2016/10/26,17.91661072,18.23655019,17.91661072,18.07658046,4806000
2016/10/27,17.91661072,18.23655019,17.91661072,18.17256206,7708000
2016/10/28,17.62866402,17.91661002,17.62866402,17.88461656,6393000
2016/10/31,17.75664139,17.88461767,17.46869536,17.66065979,3446000
2016/11/1,17.62866402,17.75664029,17.59667056,17.59667056,4016000
2016/11/2,17.56467628,17.75663947,17.56467628,17.66065788,4348000
2016/11/3,17.62866402,17.72464683,17.50068896,17.50068896,8065000
2016/11/4,17.46869469,17.62866442,17.46869469,17.5646775,5820000
2016/11/7,17.43669891,17.59666863,17.40470546,17.59666863,8867000
2016/11/8,17.59667206,17.59667206,17.34072071,17.43670231,7610000
2016/11/9,16.79681969,17.50068666,16.22092897,17.3727104,16141000
2016/11/10,17.43669891,17.56467517,16.95678977,16.95678977,7261000
2016/11/11,16.82881355,17.21274111,16.82881355,17.21274111,9636000
2016/11/14,16.57286453,16.82881587,16.3169132,16.70084081,6398000
2016/11/15,16.98878479,17.05277293,16.57286374,16.57286374,6180000
2016/11/16,17.05277252,17.14875411,16.98878439,17.14875411,4438000
2016/11/17,17.02078056,17.14875562,16.89280428,17.05277402,4636000
2016/11/18,17.0847683,17.0847683,16.92479856,16.95679202,2938000
2016/11/21,17.18074989,17.27673149,17.0847683,17.14875521,5329000
2016/11/22,17.14875603,17.24473885,17.11676257,17.11676257,5835000
2016/11/23,17.27673149,17.43670123,17.18074989,17.21274335,5993000
2016/11/24,17.37271309,17.43670123,17.21274335,17.30872495,3561000
2016/11/25,17.30872345,17.46869317,17.27672999,17.37271158,2837000
2016/11/28,17.21274376,17.30872536,17.1807503,17.21274376,4038000
2016/11/29,16.95678902,17.18074685,16.92479556,17.14875218,5169000
2016/11/30,16.86080933,17.05277251,16.82881465,16.82881465,5725000
2016/12/1,16.73283386,16.92479827,16.73283386,16.82881546,4874000
2016/12/2,16.63685226,16.7008404,16.54087067,16.66884572,5981000
2016/12/5,16.76482773,16.89280278,16.57286333,16.63685146,4608000
2016/12/6,16.73283386,16.95679173,16.73283386,16.82881546,7175000
2016/12/7,16.95678902,16.95678902,16.76482586,16.82881276,4804000
2016/12/8,17.0847683,17.14875521,16.89280388,17.02078016,5576000
2016/12/9,17.14875603,17.14875603,16.95679282,16.98878628,5257000
2016/12/12,16.92479515,17.14875176,16.89280048,17.14875176,3356000
2016/12/13,16.95678902,16.98878247,16.86080744,16.86080744,2330000
2016/12/14,16.98878479,17.27673079,16.95679133,17.14875452,5906000
2016/12/15,16.95678902,16.95678902,16.73283118,16.92479556,5525000
2016/12/16,16.82881355,16.89280168,16.76482664,16.86080823,3798000
2016/12/19,16.63685226,16.86081014,16.63685226,16.82881546,3559000
2016/12/20,16.70084,16.73283345,16.6048584,16.66884532,1959000
2016/12/21,16.63685226,16.73283386,16.60485881,16.7008404,2815000
2016/12/22,16.63685226,16.7008404,16.57286413,16.60485881,4561000
2016/12/23,16.54086876,16.63685034,16.47688063,16.60485689,2714000
2016/12/26,16.44488907,16.6048588,16.38090093,16.50887599,1524000
2016/12/27,16.25292206,16.50887335,16.15694048,16.44488644,3024000
2016/12/28,16.38089943,16.47688102,16.25292317,16.25292317,3437000
2016/12/29,16.15694618,16.3809041,16.15694618,16.3809041,4266000
2016/12/30,16.12495041,16.31691361,16.06096227,16.18893733,5206000
2017/1/3,16.86080933,16.89280278,16.22093042,16.25292388,7748000
2017/1/4,16.95678902,17.0527706,16.79681931,16.89280089,5870000
2017/1/5,17.21274376,17.21274376,16.98878588,17.05277402,6840000
2017/1/6,17.34071732,17.37271077,17.24473573,17.30872264,9317000
2017/1/9,17.0847683,17.30872495,17.0847683,17.30872495,6332000
2017/1/10,17.14875603,17.21274417,17.11676257,17.11676257,3824000
2017/1/11,17.24473763,17.27673108,17.08476789,17.18074949,3453000
2017/1/12,17.0847683,17.18074989,17.05277362,17.0847683,5608000
2017/1/13,16.79681969,17.02077753,16.79681969,16.92479594,5707000
2017/1/16,16.92479515,16.92479515,16.66884265,16.70083732,4683000
2017/1/17,16.98878479,17.05277293,16.7968216,16.7968216,2410000
2017/1/18,17.18074989,17.24473803,16.95679202,17.02078016,5501000
2017/1/19,16.98878479,17.24473733,16.98878479,17.21274266,2753000
2017/1/20,16.92479515,17.05277018,16.89280048,16.9567886,2085000
2017/1/23,16.92479515,17.14875176,16.89280048,17.14875176,3361000
2017/1/24,17.27673149,17.37271309,16.95679202,16.95679202,8715000
2017/2/2,17.46869469,17.5646775,17.34071963,17.37271309,7395000
2017/2/3,17.53268051,17.66065677,17.40470547,17.46869238,5617000
2017/2/6,18.01259041,18.20455481,17.53268124,17.53268124,15196000
2017/2/7,18.39651871,18.4925003,18.01259112,18.04458579,24956000
2017/2/8,18.36452866,18.52449841,18.0765826,18.39652212,10796000
2017/2/9,18.49250221,18.55649035,18.36452715,18.36452715,10969000
2017/2/10,18.33253098,18.68446512,18.33253098,18.68446512,13000000
2017/2/13,18.87643051,19.03640026,18.39652126,18.49250287,15121000
2017/2/14,18.62047577,19.00440334,18.58848109,18.81243895,10879000
2017/2/15,19.00440407,19.06839098,18.62047648,18.65246994,14705000
2017/2/16,19.10038757,19.19636918,18.71645995,19.19636918,8140000
2017/2/17,18.7804451,19.10038453,18.65246884,19.10038453,10649000
2017/2/20,18.55648804,18.94041562,18.55648804,18.90842094,6617000
2017/2/21,18.49250221,18.68446664,18.2045574,18.55649035,5622000
2017/2/22,18.74844933,18.74844933,18.49249804,18.65246774,5454000
2017/2/23,18.33253098,18.71645857,18.33253098,18.52449539,6994000
2017/2/24,18.39651871,18.52449498,18.36452525,18.39651871,4139000
2017/3/1,18.36452866,18.49250373,18.14057075,18.46051027,5134000
2017/3/2,18.10857201,18.52449426,18.07657855,18.52449426,4457000
2017/3/3,17.66065598,18.04458352,17.59666785,17.98059539,16011000
2017/3/6,17.69265175,17.94860307,17.59667016,17.91660961,11813000
2017/3/7,17.62866402,17.78863375,17.5646771,17.6606587,9426000
2017/3/8,17.94860458,18.04458741,17.50069004,17.66065978,10490000
2017/3/9,17.66065598,17.91660726,17.59666785,17.91660726,9965000
2017/3/10,17.43669891,17.66065676,17.37271078,17.66065676,7904000
2017/3/13,17.72464752,17.82062912,17.46869496,17.5326831,6248000
2017/3/14,17.69265175,17.85262148,17.62866361,17.72464643,8147000
2017/3/15,17.75664139,17.85262299,17.69265325,17.75664139,5885000
2017/3/16,17.72464752,18.10857392,17.72464752,17.85262258,14766000
2017/3/17,17.53268051,17.7246449,17.46869238,17.7246449,15311000
2017/3/20,17.59667206,17.6606602,17.50069045,17.53268392,4843000
2017/3/21,17.53268051,17.66065677,17.46869238,17.56467519,8307000
2017/3/22,17.50069046,17.59667206,17.18075097,17.43670232,7020000
2017/3/23,17.53268051,17.66065677,17.46869238,17.50068706,8725000
2017/3/24,17.72464752,17.72464752,17.5326831,17.59667124,5607000
2017/3/27,17.59667206,17.82062995,17.59667206,17.78863527,3832000
2017/3/28,17.72464752,17.88461726,17.56467778,17.6286647,6041000
2017/3/29,17.88461494,17.88461494,17.72464523,17.78863214,6966000
2017/3/30,17.98059845,17.98059845,17.78863404,17.91661031,5832000
2017/3/31,17.91661072,17.98059886,17.85262258,17.98059886,3414000
2017/4/5,17.85262108,17.98059735,17.78863294,17.91660921,5046000
2017/4/6,17.88461494,17.94860186,17.72464523,17.85262027,2881000
2017/4/7,17.69265175,17.85262148,17.66065829,17.85262148,3229000
2017/4/10,17.62866402,17.78863375,17.5646771,17.75664029,4191000
2017/4/11,17.56467628,17.75663947,17.46869347,17.6286632,4471000
2017/4/12,17.34071732,17.50068703,17.27672919,17.4366989,6353000
2017/4/13,17.30872345,17.37271158,17.1807484,17.1807484,1903000
2017/4/14,17.14875603,17.37271391,16.95679282,17.27673231,4981000
2017/4/17,16.86080933,17.18074878,16.76482773,17.11676064,5136000
2017/4/18,17.21274376,17.21274376,16.89280428,17.02078056,5525000
2017/4/19,17.24473763,17.40470736,17.08476789,17.11676135,3708000
2017/4/20,17.34071732,17.62866207,17.21274106,17.21274106,5824000
2017/4/21,17.56467628,17.6286632,17.40470656,17.53268161,5350000
2017/4/24,17.18074989,17.53268282,17.14875521,17.46869469,5527000
2017/4/25,17.40470695,17.40470695,17.0847675,17.14875441,6340000
2017/4/26,17.37271309,17.40470777,17.21274335,17.27673149,4244000
2017/4/27,17.43669891,17.50068704,17.34071733,17.34071733,3825000
2017/4/28,17.43669891,17.50068704,17.34071733,17.37271078,1779000
2017/5/2,18.39651871,18.55648844,17.98059766,18.17256084,41653000
2017/5/3,18.42851067,18.81243823,18.36452376,18.7484501,17420000
2017/5/4,18.33253098,18.55648884,18.10857311,18.55648884,13265000
2017/5/5,18.6844635,18.71645696,18.33252939,18.42851098,19346000
2017/5/8,18.94041634,19.13237952,18.68446501,19.03639793,38462000
2017/5/9,18.87643051,19.03640026,18.74845422,18.94041866,16176000
2017/5/10,19.03639793,19.06839139,18.94041634,18.9724098,15033000
2017/5/11,18.94041634,19.35633739,18.94041634,19.13237952,18714000
2017/5/12,18.74844933,19.00440184,18.74844933,18.90841903,8676000
2017/5/15,18.71645927,18.84443555,18.588483,18.74845273,6269000
2017/5/16,18.90842056,19.13237842,18.74845084,18.78044552,6813000
2017/5/17,18.71645927,19.03639875,18.68446582,19.00440529,4591000
2017/5/18,18.65246964,18.71645777,18.42851178,18.49249991,3886000
2017/5/19,18.71645927,18.97241061,18.588483,18.588483,4162000
2017/5/22,18.6844635,18.87642667,18.6844635,18.81243854,2723000
2017/5/23,18.84443665,18.97241171,18.74845382,18.74845382,4411000
2017/5/24,18.94041634,19.03639793,18.90842166,18.97240979,5934000
2017/5/25,18.74844933,19.06838874,18.71645587,18.97240716,7002000
2017/5/26,18.9724102,19.00440488,18.74845233,18.74845233,9758000
2017/5/31,18.81244087,19.00440529,18.78044741,18.87642901,6516000
2017/6/1,18.81244087,19.00440529,18.74845273,18.81244087,4982000
2017/6/2,19.00440407,19.03639753,18.78044621,18.81243966,8460000
2017/6/5,19.32434273,19.35633618,18.78044543,18.90842048,18907000
2017/6/6,19.260355,19.77225762,19.260355,19.45231818,20932000
2017/6/7,19.06838989,19.45231746,19.00440298,19.420324,8268000
2017/6/8,19.13237762,19.29234734,18.97240791,19.06838949,5293000
2017/6/9,19.13237762,19.35633547,19.03639604,19.22835921,5734000
2017/6/12,19.03639793,19.16437421,18.8764282,19.00440448,4491000
2017/6/13,19.00440407,19.1643738,18.84443434,19.10038566,6058000
2017/6/14,18.90842056,19.06839028,18.71645739,19.06839028,8099000
2017/6/15,19.00440407,19.03639753,18.74845153,18.90842126,3635000
2017/6/16,19.61228943,19.67627757,18.90842234,19.00440516,15626000
2017/6/19,19.93222809,20.22017409,19.70827022,19.77225836,16280000
2017/6/20,20.09219933,20.18818093,19.86824144,19.99621772,11560000
2017/6/21,20.34814835,20.34814835,19.96422199,20.0282089,11225000
2017/6/22,20.31615639,20.54011304,20.25216825,20.41213798,11867000
2017/6/23,20.28416443,20.47612764,20.25216975,20.28416443,7025000
2017/6/26,20.44412994,20.4761234,20.2201721,20.28416023,9115000
2017/6/27,20.63609505,20.73207786,20.41213718,20.47612532,14190000
2017/6/28,20.02820778,20.63609318,19.99621432,20.63609318,7544000
2017/6/29,20.06020355,20.31615487,19.99621542,20.06020355,6904000
2017/6/30,19.93222809,19.96422277,19.70827022,19.93222809,4922000
2017/7/3,19.83624649,19.99621622,19.6442833,19.93222808,8033000
2017/7/4,19.29815865,19.56618966,19.29815865,19.56618966,7207000
2017/7/5,19.16414261,19.33166134,18.96311937,19.19764584,5888000
2017/7/6,19.46567726,19.46567726,19.13063978,19.13063978,8093000
2017/7/7,19.26465416,19.39866966,19.13063866,19.36516514,5493000
2017/7/10,19.43217278,19.43217278,19.06363208,19.26465404,5207000
2017/7/11,19.63319588,19.76721138,19.4321739,19.49918165,7736000
2017/7/12,19.83421898,19.93472997,19.46567699,19.56618925,5706000
2017/7/13,19.73370743,19.96823263,19.70020291,19.96823263,4287000
2017/7/14,19.76721001,19.83421775,19.70020226,19.73370677,3063000
2017/7/17,19.73370743,19.83421841,19.73370743,19.8007139,2649000
2017/7/18,19.70020294,19.76721069,19.59969196,19.73370746,3065000
2017/7/19,19.76721001,20.10224746,19.70020226,20.00173648,11042000
2017/7/20,19.8007164,20.03524291,19.73370992,19.83422092,5237000
2017/7/21,19.83421898,19.86772222,19.70020348,19.76721123,2935000
2017/7/24,19.8007164,19.86772416,19.73370992,19.83422092,2806000
2017/7/25,19.76721001,19.96823197,19.73370677,19.83421775,4534000
2017/7/26,20.2027607,20.26976845,19.76721221,19.76721221,11372000
2017/7/27,20.37027931,20.60480581,20.13575281,20.37027931,9468000
2017/7/28,20.0017395,20.30327249,19.90122851,20.30327249,6282000
2017/7/31,20.16925812,20.23626587,19.86772385,20.00173936,2627000
2017/8/1,20.0017395,20.16925826,19.76721299,20.16925826,3940000
2017/8/2,19.66669846,20.03523914,19.59969071,20.0017359,5632000
2017/8/3,20.03524017,20.10224792,19.66669947,19.70020271,4973000
2017/8/4,20.43728828,20.50429604,19.8007165,20.03524301,9815000
2017/8/7,20.33677483,20.60480455,20.13575158,20.57130131,7737000
2017/8/8,20.50429726,20.57130502,20.33677849,20.5378005,6373000
2017/8/9,20.37027931,20.60480581,20.16925733,20.57130257,5970000
2017/8/10,19.9682312,20.43728414,19.80071248,20.43728414,8225000
2017/8/11,19.73370743,20.03524038,19.59969193,19.59969193,4027000
2017/8/14,19.43217278,19.83421798,19.36516503,19.83421798,3818000
2017/8/15,19.70020294,19.80071393,19.43217322,19.63319519,2931000
2017/8/16,19.63319588,19.83421913,19.49918165,19.66670039,1927000
2017/8/17,19.76721001,19.83421775,19.56618804,19.63319451,1962000
2017/8/18,19.59969139,19.63319463,19.43217266,19.53268364,3060000
2017/8/21,19.53268433,19.56618884,19.33166235,19.43217334,2914299
2017/8/22,19.70020294,19.86772168,19.43217322,19.43217322,3470974
2017/8/23,19.59969139,19.8677211,19.53268364,19.8677211,4928218
2017/8/24,19.70020294,19.83421844,19.49918097,19.59969196,2923732
2017/8/25,19.66669846,19.83421718,19.59969071,19.70020169,4065264
2017/8/28,19.73370743,19.8007139,19.59969193,19.73370743,3958513
2017/8/29,19.49918175,19.76721148,19.49918175,19.73370824,3249571
2017/8/30,19.43217278,19.63319474,19.43217278,19.56618827,3479060
2017/8/31,19.59969139,19.70020237,19.33166168,19.53268364,3745951
2017/9/1,19.3986702,19.63319541,19.3986702,19.63319541,2001102
2017/9/4,19.53268433,19.63319531,19.3986701,19.46567658,1546301
2017/9/5,19.66669846,19.66669846,19.43217199,19.53268297,4390854
2017/9/6,19.56618881,19.80071402,19.56618881,19.73370755,7948535
2017/9/7,19.56618881,19.76721078,19.56618881,19.76721078,2433048
2017/9/8,20.13575172,20.16925624,19.46567677,19.70020326,11417138
2017/9/11,19.86772346,20.37027971,19.86772346,20.23626548,5642406
2017/9/12,20.06874657,20.06874657,19.83422006,19.90122782,3866571
2017/9/13,20.57130051,20.73881924,20.03523981,20.23626305,11861635
2017/9/14,20.87283516,21.07385842,20.53779767,20.77232417,11568416
2017/9/15,20.7723217,20.87283268,20.37027651,20.87283268,5380870
2017/9/18,21.27487946,21.57641369,20.839331,20.839331,12689979
2017/9/19,20.53779793,21.50940588,20.43728694,21.37539165,10785937
2017/9/20,20.83933067,20.93984166,20.37027771,20.67181194,8513624
2017/9/21,20.7723217,20.80582493,20.57129974,20.7723217,6171811
2017/9/22,20.33677483,20.87283427,20.30327031,20.80582652,5655399
2017/9/25,20.23626328,20.53779622,20.03524003,20.43728524,4564242
2017/9/26,19.66669846,20.30326884,19.66669846,20.23626237,7665050
2017/9/27,20.23626328,20.47078848,19.80071355,19.80071355,4425147
2017/9/28,19.83421898,20.43728618,19.73370799,20.43728618,3685153
2017/9/29,19.93473053,19.93473053,19.4321743,19.83421954,4509549
2017/10/2,20.47078896,20.53779671,19.93472951,20.0352405,5901297
2017/10/3,20.7723217,20.90633719,20.43728425,20.47078749,11017557
2017/10/5,20.70531464,20.87283337,20.6718114,20.83933013,4601115
2017/10/6,20.87283516,20.93984291,20.50429444,20.77232417,8193865
2017/10/11,20.57130051,21.10735993,20.50429276,20.97334444,5047343
2017/10/12,20.7723217,20.87283268,20.60480298,20.7723217,3387080
2017/10/13,21.37539291,21.81094142,20.77232565,20.83933341,12371808
2017/10/16,21.34188461,21.57641107,21.20786913,21.50940205,4561087
2017/10/17,21.20787239,21.44239888,21.20787239,21.40889565,3623577
2017/10/18,21.10736084,21.64342029,21.04035309,21.44239831,4842215
2017/10/19,21.30838203,21.57641303,21.17436782,21.17436782,5263387
2017/10/20,21.7774353,21.7774353,21.2748791,21.34188685,12636533
2017/10/23,21.81093979,22.48101476,21.77743655,22.24648954,15554534
2017/10/24,22.04546547,22.27999066,21.81093772,21.87794674,5697104
2017/10/25,22.51451874,22.68203749,21.97845925,22.21298704,10614182
2017/10/26,21.71042824,22.41400639,21.67692245,22.41400639,9253699
2017/10/27,21.1743679,21.74393185,20.83933044,21.74393185,8631500
2017/10/30,21.24137497,21.47590016,21.0068485,21.34188595,4056013
2017/10/31,21.40889549,21.84444268,21.14086449,21.27487999,5951060
2017/11/1,21.50940704,21.6769258,21.40889732,21.57641608,4949568
2017/11/2,21.27487946,21.8109389,21.20787171,21.64342016,4994462
2017/11/3,21.27487946,21.47590143,21.17436847,21.47590143,3373624
2017/11/6,20.80582619,21.3418869,20.77232295,21.30838239,6356103
2017/11/7,20.50429726,20.6383115,20.20276297,20.6383115,11465633
2017/11/8,20.90633774,20.90633774,20.3032693,20.33677381,6389639
2017/11/9,20.43728828,21.00685231,20.43728828,20.93984455,4640799
2017/11/10,20.26976585,20.37027683,20.10224713,20.3367736,4446160
2017/11/13,20.16925812,20.50429562,20.10225036,20.20276136,2370928
2017/11/14,20.16925812,20.50429562,20.1357536,20.20276136,2620785
2017/11/15,20.60480309,20.63830632,20.20275789,20.20275789,3749436
2017/11/16,20.50429726,20.50429726,20.26977073,20.43728949,2885581
2017/11/17,20.50429726,20.83933479,20.50429726,20.70531926,5226773
2017/11/20,21.27487946,21.34188721,20.60480451,20.77232325,8570706
2017/11/21,21.60991669,21.84444189,21.34188697,21.44239795,13412908
2017/11/22,21.71042824,21.84444118,21.40889402,21.84444118,5079958
2017/11/23,21.64342117,21.77743668,21.47590243,21.7104302,2482705
2017/11/24,21.40889549,21.74393297,21.37539098,21.74393297,2454576
2017/11/27,21.04035378,21.64342099,20.73882081,21.64342099,4028139
2017/11/28,20.80582619,21.2078714,20.77232295,21.2078714,3047569
2017/11/29,20.93984222,20.93984222,20.77232349,20.93984222,3336690
2017/11/30,20.83933067,20.93984166,20.67181194,20.67181194,2435565
2017/12/1,20.7723217,21.14086238,20.53779523,21.00684817,4932336
2017/12/4,20.7723217,20.90633719,20.504292,20.83932945,1314500
2017/12/5,20.43728828,20.5713038,19.76721326,20.50429604,3968515
2017/12/6,19.70020294,20.33677464,19.70020294,20.16925591,7444954
2017/12/7,18.92961884,19.66670159,18.92961884,19.66670159,9962290
2017/12/8,19.06363297,19.29815818,18.86260971,18.99662521,3775405
2017/12/11,19.59969139,19.73370689,19.0971352,19.13063844,3123533
2017/12/12,19.46567726,19.633196,19.36516627,19.633196,1786208
2017/12/13,19.56618881,19.59969205,19.33166233,19.5326843,1749290
2017/12/14,19.86772346,20.03524221,19.53268597,19.66670148,2178208
2017/12/15,19.49918175,19.90122698,19.06363328,19.86772247,7269058
2017/12/18,19.46567726,19.633196,19.09713654,19.09713654,3075108
2017/12/19,19.26465416,19.56618839,19.23115092,19.46567613,1962178
2017/12/20,19.83421898,20.26976745,19.23115177,19.23115177,6460670
2017/12/21,19.90122604,19.93472928,19.73370731,19.76721055,1798658
2017/12/22,19.63319588,19.96823336,19.53268489,19.96823336,1119545
2017/12/25,19.49918175,19.70020373,19.432174,19.63319597,578168
2017/12/26,19.73370743,19.86772165,19.46567643,19.63319516,1791732
2017/12/27,19.70020294,19.90122619,19.63319519,19.73370746,1175369
2017/12/28,19.59969139,19.76721012,19.56618816,19.70020237,1097236
2017/12/29,20.26976585,20.37027683,19.6666987,19.6666987,5083172
2018/1/2,20.73881912,20.8393301,19.96823195,20.13575068,6155527
2018/1/3,20.4037838,20.87283552,20.23626505,20.80582777,6577089
2018/1/4,20.67181206,20.73881981,20.10224811,20.40378234,4770033
2018/1/5,20.30327034,20.70531556,20.20275935,20.63830781,2982883
2018/1/8,20.16925812,20.30327235,20.10225036,20.23626587,2768307
2018/1/9,20.43728828,20.60480704,20.23626629,20.23626629,3857303
2018/1/10,20.43728828,20.53779928,20.13575401,20.47079152,2259881
2018/1/11,20.53779793,20.53779793,20.26976819,20.30327143,2387650
2018/1/12,20.53779793,20.60480568,20.43728694,20.47079017,2246580
2018/1/15,20.7723217,21.0403514,20.53779523,20.53779523,5800320
2018/1/16,21.10736084,21.10736084,20.70531562,20.90633887,3694634
2018/1/17,21.10736084,21.17436859,20.97334534,21.10736084,1687558
2018/1/18,21.10736084,21.34188733,20.9398421,21.14086408,3586299
2018/1/19,21.00684929,21.30838224,21.00684929,21.17436802,3222447
2018/1/22,21.27487946,21.50940466,21.04035297,21.04035297,5600051
2018/1/23,20.9733448,21.40889453,20.77232284,21.27487903,3192343
2018/1/24,20.7723217,21.00684817,20.504292,21.00684817,5817010
2018/1/25,20.4037838,20.73882129,20.37027928,20.60480578,5443766
2018/1/26,20.06874657,20.40378406,19.8677233,20.40378406,4834795
2018/1/29,20.16925812,20.40378463,20.10225036,20.16925812,2924006
2018/1/30,20.2027607,20.26976845,20.1022497,20.1022497,1331637
2018/1/31,20.2027607,20.2027607,19.93473096,20.06874647,3942145
2018/2/1,20.30327034,20.33677485,20.16925612,20.20275935,1765563
2018/2/2,20.23626328,20.33677426,20.10224778,20.30326975,1432270
2018/2/5,20.70531464,20.70531464,19.76721001,19.80071324,3307674
2018/2/6,20.4037838,20.57130254,19.90122756,20.4037838,7889353
2018/2/7,20.10224915,20.87283511,20.06874591,20.77232412,4333513
2018/2/8,20.13575172,20.33677498,19.96823299,20.10224849,1691464
2018/2/9,20.10224915,20.33677564,19.13063993,19.70020391,3813178
2018/2/12,20.03524017,20.26976665,19.80071369,20.13575116,1777624
2018/2/21,20.73881912,20.87283334,20.23626294,20.4372849,5829829
2018/2/22,20.37027931,20.60480581,20.37027931,20.4707903,2329056
2018/2/23,20.37027931,20.57130257,20.33677607,20.50429482,2400443
2018/2/26,21.37539291,21.37539291,20.43728814,20.5042959,9560081
2018/2/27,21.10736084,21.64342029,20.9398421,21.44239831,9565470
2018/3/1,21.20787239,21.30838338,20.63830841,20.63830841,4138024
2018/3/2,21.40889549,21.5094052,20.90633927,21.24137675,6343114
2018/3/5,20.70531464,21.71042829,20.70531464,21.6769225,6337464
2018/3/6,21.10736084,21.17436859,20.87283435,21.0738576,2312817
2018/3/7,21.1743679,21.37538987,21.00684917,21.10736016,2833555
2018/3/8,21.1743679,21.50940409,21.14086339,21.37538987,3154349
2018/3/9,21.44239998,21.50940646,21.24137799,21.40889674,5394267
2018/3/12,22.07897377,22.1794835,21.710433,21.74393624,10103855
2018/3/13,21.94495583,22.3469998,21.94495583,22.3469998,5457504
2018/3/14,21.84444237,22.07897013,21.54291068,22.07897013,3778224
2018/3/15,20.23626328,21.10736017,20.23626328,21.10736017,21992936
2018/3/16,20.90633774,20.90633774,19.96823184,20.3032693,13481861
2018/3/19,20.7723217,20.90633719,20.40378102,20.63830621,13595384
2018/3/20,20.57130051,20.73881924,20.50429276,20.60480374,5969642
2018/3/21,20.63830757,20.9398418,20.60480434,20.70531532,5514196
2018/3/22,20.70531464,20.90633788,20.60480365,20.70531464,4804615
2018/3/23,20.53779793,20.53779793,20.03524169,20.10224945,5573674
2018/3/26,20.33677483,20.47078905,20.16925609,20.30327031,5149729
2018/3/27,20.90633774,21.04035195,20.40378155,20.50429254,9789976
2018/3/28,20.80582619,20.90633845,20.63830745,20.7053152,6184426
2018/3/29,20.26976585,20.70531429,20.23626262,20.63830654,6438154
2018/3/30,20.26976585,20.50429233,20.23626262,20.50429233,4412865
2018/4/2,20.50429726,20.57130502,20.37028173,20.5378005,1531287
2018/4/3,20.50429726,20.50429726,20.20276297,20.20276297,1990247
2018/4/9,20.33677483,20.57130131,20.26976708,20.5377968,2040367
2018/4/10,20.53779793,20.57130244,20.26976819,20.33677594,2642694
2018/4/11,20.30327034,20.50429359,20.30327034,20.37027809,2946706
2018/4/12,20.57130051,20.60480374,20.30326952,20.30326952,2993528
2018/4/13,20.37027931,20.57130257,20.30327156,20.57130257,3647109
2018/4/16,20.37027931,20.50429482,20.30327156,20.37027931,3105671
2018/4/17,20.50429726,20.60480826,20.30327397,20.37028173,4967937
